x,y,demand,open,close,servicetime,drone_serve,time
58.333333333333336,58.333333333333336,0.0,0.0,1351.0,5,1,0.0
85.83333333333334,57.5,30.0,33.0,165.0,5,0,0.0
70.0,82.5,20.0,32.0,175.0,5,0,0.0
94.16666666666667,57.5,20.0,345.0,466.0,5,0,0.0
50.833333333333336,40.0,20.0,419.0,546.0,5,0,0.0
61.66666666666667,82.5,20.0,172.0,247.0,5,0,0.0
74.16666666666667,60.833333333333336,10.0,19.0,123.0,5,0,0.0
100.83333333333334,93.33333333333334,20.0,188.0,309.0,5,0,0.0
17.5,40.0,10.0,53.0,197.0,5,1,0.0
61.66666666666667,77.5,20.0,23.0,152.0,5,0,0.0
80.83333333333334,23.333333333333336,20.0,92.0,189.0,5,0,0.0
72.5,32.5,20.0,35.0,137.0,5,0,0.0
91.66666666666667,55.0,10.0,617.0,742.0,5,1,0.0
47.5,44.16666666666667,10.0,620.0,718.0,5,1,0.0
96.66666666666667,110.0,10.0,853.0,970.0,5,0,0.0
23.333333333333336,82.5,10.0,51.0,187.0,5,1,0.0
29.166666666666668,63.333333333333336,10.0,35.0,174.0,5,1,0.0
55.833333333333336,45.833333333333336,10.0,15.0,101.0,5,1,0.0
32.5,106.66666666666667,10.0,65.0,166.0,5,1,0.0
23.333333333333336,61.66666666666667,20.0,167.0,281.0,5,0,0.0
61.66666666666667,80.0,30.0,54.0,178.0,5,0,0.0
82.5,80.0,10.0,38.0,203.0,5,1,0.0
27.5,110.83333333333334,20.0,868.0,963.0,5,0,0.0
80.0,21.666666666666668,10.0,181.0,284.0,5,0,0.0
52.5,47.5,10.0,54.0,165.0,5,1,0.0
80.83333333333334,24.166666666666668,30.0,49.0,154.0,5,0,0.0
79.16666666666667,64.16666666666667,10.0,237.0,365.0,5,0,0.0
75.83333333333334,65.0,10.0,54.0,175.0,5,1,0.0
23.333333333333336,27.5,20.0,55.0,162.0,5,0,0.0
17.5,21.666666666666668,20.0,286.0,389.0,5,0,0.0
100.83333333333334,111.66666666666667,20.0,477.0,606.0,5,0,0.0
84.16666666666667,89.16666666666667,10.0,1023.0,1105.0,5,1,0.0
98.33333333333334,95.0,10.0,65.0,174.0,5,1,0.6076501821624725
105.83333333333334,24.166666666666668,20.0,70.0,187.0,5,0,0.826006013576196
105.83333333333334,23.333333333333336,30.0,98.0,225.0,5,0,1.6556241795563518
99.16666666666667,95.0,20.0,87.0,226.0,5,0,1.8498467794066724
20.833333333333336,21.666666666666668,20.0,87.0,221.0,5,0,3.597494019797189
90.83333333333334,109.16666666666667,20.0,72.0,194.0,5,0,3.670981977466266
0.8333333333333334,28.333333333333336,20.0,77.0,193.0,5,0,4.409054745404066
84.16666666666667,80.0,10.0,67.0,194.0,5,1,4.843403484870418
63.333333333333336,82.5,20.0,251.0,352.0,5,0,5.139043774886223
113.33333333333334,24.166666666666668,10.0,392.0,497.0,5,1,5.247387440078565
26.666666666666668,64.16666666666667,20.0,73.0,185.0,5,0,5.4687508780913765
90.83333333333334,59.16666666666667,20.0,73.0,186.0,5,0,5.704291754519887
33.333333333333336,110.0,20.0,106.0,214.0,5,0,6.5226394701762365
71.66666666666667,85.0,10.0,75.0,176.0,5,1,8.070385431589223
102.5,93.33333333333334,20.0,366.0,498.0,5,0,8.522096123654222
110.0,20.0,10.0,281.0,415.0,5,0,10.018182652345327
86.66666666666667,88.33333333333334,20.0,351.0,474.0,5,0,10.214969804678292
77.5,30.0,20.0,73.0,191.0,5,0,10.881235765323337
100.0,113.33333333333334,10.0,375.0,525.0,5,1,10.919710806876443
8.333333333333334,98.33333333333334,10.0,76.0,175.0,5,1,11.153260558358376
13.333333333333334,115.0,10.0,86.0,171.0,5,1,11.794728413962368
27.5,65.0,20.0,731.0,829.0,5,0,14.504503693602311
30.0,87.5,20.0,756.0,873.0,5,0,14.990249143287226
17.5,36.66666666666667,20.0,95.0,200.0,5,0,15.799433213673252
107.5,7.5,10.0,84.0,231.0,5,1,19.30028021868313
35.0,113.33333333333334,10.0,292.0,400.0,5,0,21.149577894929404
49.16666666666667,43.333333333333336,20.0,518.0,637.0,5,0,23.254151566482573
51.66666666666667,48.333333333333336,20.0,137.0,265.0,5,0,24.579150430829372
0.8333333333333334,20.0,10.0,289.0,430.0,5,1,24.627101428453273
79.16666666666667,29.166666666666668,10.0,144.0,305.0,5,1,25.090152495144718
21.666666666666668,87.5,40.0,94.0,200.0,5,0,25.11262429353941
14.166666666666668,35.833333333333336,10.0,175.0,308.0,5,1,26.055691351867758
101.66666666666667,94.16666666666667,20.0,287.0,393.0,5,0,26.45582795716014
6.666666666666667,99.16666666666667,20.0,104.0,234.0,5,0,28.085666813565016
53.333333333333336,50.833333333333336,20.0,976.0,1112.0,5,0,29.13190980384538
8.333333333333334,114.16666666666667,30.0,105.0,261.0,5,0,29.875963258111497
17.5,95.83333333333334,10.0,280.0,401.0,5,0,30.6467884060723
95.83333333333334,111.66666666666667,30.0,113.0,226.0,5,0,31.2942614677979
112.5,2.5,20.0,219.0,331.0,5,0,34.70317227600813
76.66666666666667,89.16666666666667,30.0,439.0,557.0,5,0,35.36577479256628
18.333333333333336,31.666666666666668,20.0,909.0,1043.0,5,0,35.827837348739585
112.5,5.0,30.0,109.0,255.0,5,0,41.38031498009565
77.5,62.5,30.0,150.0,267.0,5,0,41.45818214902827
35.833333333333336,112.5,10.0,206.0,303.0,5,1,44.36458122844179
35.833333333333336,116.66666666666667,10.0,380.0,499.0,5,1,44.692689735686386
85.0,86.66666666666667,20.0,156.0,302.0,5,0,44.8897142830191
