x,y,demand,open,close,servicetime,drone_serve,time
58.333333333333336,58.333333333333336,0.0,0.0,3598.0,5,1,0.0
63.333333333333336,54.16666666666667,40.0,7.0,327.0,5,0,0.0
52.5,85.83333333333334,20.0,54.0,374.0,5,0,0.0
64.16666666666667,12.5,10.0,55.0,375.0,5,0,0.0
50.0,55.0,30.0,143.0,463.0,5,0,0.0
13.333333333333334,75.0,20.0,57.0,377.0,5,0,0.0
53.333333333333336,65.0,10.0,2894.0,3214.0,5,1,0.0
39.16666666666667,30.0,20.0,41.0,361.0,5,0,0.0
85.0,27.5,30.0,2907.0,3227.0,5,0,0.0
96.66666666666667,19.166666666666668,20.0,2409.0,2729.0,5,0,0.0
12.5,19.166666666666668,30.0,467.0,787.0,5,0,0.0
37.5,56.66666666666667,30.0,341.0,661.0,5,0,0.0
15.833333333333334,34.16666666666667,10.0,2906.0,3226.0,5,1,0.0
20.0,15.833333333333334,10.0,2014.0,2334.0,5,1,0.0
10.833333333333334,66.66666666666667,30.0,57.0,377.0,5,0,0.0
39.16666666666667,47.5,30.0,1133.0,1453.0,5,0,0.0
21.666666666666668,85.0,40.0,2830.0,3150.0,5,0,0.0
21.666666666666668,86.66666666666667,10.0,2131.0,2451.0,5,0,0.0
41.66666666666667,24.166666666666668,10.0,45.0,365.0,5,1,0.0
62.5,53.333333333333336,20.0,7.0,327.0,5,0,0.0
78.33333333333334,0.8333333333333334,10.0,686.0,1006.0,5,1,0.0
72.5,52.5,30.0,41.0,361.0,5,0,0.0
66.66666666666667,18.333333333333336,10.0,49.0,369.0,5,0,0.0
5.833333333333334,43.333333333333336,20.0,2710.0,3030.0,5,0,0.0
65.83333333333334,106.66666666666667,30.0,1603.0,1923.0,5,0,0.0
79.16666666666667,85.83333333333334,20.0,2611.0,2931.0,5,0,0.0
52.5,83.33333333333334,10.0,30.0,350.0,5,1,0.0
78.33333333333334,86.66666666666667,30.0,2519.0,2839.0,5,0,0.0
50.833333333333336,55.0,10.0,52.0,372.0,5,1,0.0
54.16666666666667,66.66666666666667,10.0,11.0,331.0,5,0,0.0
65.0,50.833333333333336,40.0,12.0,332.0,5,0,0.0
66.66666666666667,52.5,20.0,12.0,332.0,5,0,0.0
12.5,78.33333333333334,30.0,188.0,508.0,5,0,0.0
107.5,64.16666666666667,10.0,1049.0,1369.0,5,1,0.0
96.66666666666667,8.333333333333334,20.0,1076.0,1396.0,5,0,2.1341089071257517
45.0,85.0,20.0,153.0,473.0,5,0,6.507156031752265
99.16666666666667,16.666666666666668,10.0,2315.0,2635.0,5,0,8.175334486792712
21.666666666666668,19.166666666666668,50.0,184.0,504.0,5,0,11.304084736945025
70.83333333333334,70.83333333333334,20.0,245.0,565.0,5,0,18.958283583930367
19.166666666666668,18.333333333333336,20.0,277.0,597.0,5,0,23.97370261160136
83.33333333333334,4.166666666666667,20.0,588.0,908.0,5,0,26.808279535158952
21.666666666666668,20.0,20.0,93.0,413.0,5,0,30.134410997189583
16.666666666666668,77.5,10.0,93.0,413.0,5,1,30.86925281978657
12.5,80.0,10.0,280.0,600.0,5,1,31.195232248668955
75.83333333333334,59.16666666666667,10.0,140.0,460.0,5,1,31.67632375233456
80.0,19.166666666666668,30.0,97.0,417.0,5,0,34.02924319593009
97.5,8.333333333333334,10.0,1167.0,1487.0,5,1,34.222404997050056
88.33333333333334,0.0,10.0,880.0,1200.0,5,0,37.17153744309126
31.666666666666668,87.5,20.0,2728.0,3048.0,5,0,57.672154775754045
85.83333333333334,10.0,20.0,491.0,811.0,5,0,72.39725664960443
50.0,92.5,10.0,346.0,666.0,5,1,86.90596048859145
48.333333333333336,70.83333333333334,10.0,2230.0,2550.0,5,1,90.71768851809958
3.3333333333333335,12.5,20.0,2311.0,2631.0,5,0,94.99229902475007
40.833333333333336,58.333333333333336,20.0,436.0,756.0,5,0,101.61925922461178
86.66666666666667,68.33333333333334,30.0,544.0,864.0,5,0,105.63732944394928
9.166666666666668,19.166666666666668,10.0,561.0,881.0,5,1,111.38851930597005
78.33333333333334,15.0,30.0,193.0,513.0,5,0,114.87205272624374
90.83333333333334,20.833333333333336,10.0,2715.0,3035.0,5,1,115.67584728216089
85.83333333333334,15.833333333333334,30.0,394.0,714.0,5,0,122.83838441202602
75.83333333333334,75.83333333333334,10.0,344.0,664.0,5,1,124.6168352525883
40.0,60.0,20.0,528.0,848.0,5,0,132.4975595823294
93.33333333333334,1.6666666666666667,20.0,1356.0,1676.0,5,0,132.59444651970387
81.66666666666667,23.333333333333336,10.0,293.0,613.0,5,1,144.0080141035905
16.666666666666668,90.0,10.0,659.0,979.0,5,1,146.2233855369413
39.16666666666667,52.5,30.0,246.0,566.0,5,0,156.5357957601071
51.66666666666667,106.66666666666667,20.0,633.0,953.0,5,0,168.2938901863062
16.666666666666668,90.83333333333334,10.0,568.0,888.0,5,1,169.31566234564232
