x,y,demand,open,close,servicetime,drone_serve,time
83.33333333333334,83.33333333333334,0.0,0.0,765.0,5,1,0.0
52.5,48.333333333333336,20.0,55.0,115.0,5,0,0.0
91.66666666666667,6.666666666666667,26.0,463.0,523.0,5,0,0.0
65.0,99.16666666666667,30.0,57.0,117.0,5,0,0.0
87.5,21.666666666666668,24.0,308.0,368.0,5,0,0.0
19.166666666666668,114.16666666666667,20.0,143.0,203.0,5,0,0.0
125.83333333333334,55.0,11.0,61.0,121.0,5,0,0.0
56.66666666666667,41.66666666666667,10.0,121.0,181.0,5,1,0.0
45.833333333333336,20.0,10.0,108.0,168.0,5,0,0.0
155.0,75.83333333333334,10.0,86.0,146.0,5,1,0.0
83.33333333333334,58.333333333333336,30.0,30.0,90.0,5,0,0.0
55.0,48.333333333333336,20.0,184.0,244.0,5,0,0.0
74.16666666666667,146.66666666666669,13.0,412.0,472.0,5,0,0.0
70.83333333333334,91.66666666666667,10.0,18.0,78.0,5,0,0.0
30.833333333333336,121.66666666666667,10.0,295.0,355.0,5,0,0.0
155.83333333333334,80.83333333333334,10.0,164.0,224.0,5,0,0.0
119.16666666666667,0.0,10.0,166.0,226.0,5,1,0.0
31.666666666666668,152.5,10.0,294.0,354.0,5,1,0.0
104.16666666666667,65.0,11.0,33.0,93.0,5,0,0.0
49.16666666666667,47.5,10.0,59.0,119.0,5,0,0.0
140.0,48.333333333333336,29.0,207.0,267.0,5,0,0.0
45.833333333333336,42.5,17.0,253.0,313.0,5,0,0.0
65.83333333333334,95.83333333333334,30.0,25.0,85.0,5,0,0.0
66.66666666666667,90.0,20.0,21.0,81.0,5,0,0.0
24.166666666666668,115.83333333333334,10.0,81.0,141.0,5,1,0.0
70.0,161.66666666666669,10.0,110.0,170.0,5,1,0.0
95.0,60.0,22.0,31.0,91.0,5,0,0.0
38.333333333333336,33.333333333333336,15.0,237.0,297.0,5,0,0.0
85.83333333333334,58.333333333333336,10.0,30.0,90.0,5,1,0.0
69.16666666666667,67.5,21.0,25.0,85.0,5,0,0.0
102.5,27.5,20.0,113.0,173.0,5,0,0.0
89.16666666666667,80.0,23.0,8.0,68.0,5,0,0.0
62.5,111.66666666666667,16.0,42.0,102.0,5,0,0.0
50.0,48.333333333333336,20.0,58.0,118.0,5,0,0.0
90.83333333333334,40.0,3.0,120.0,180.0,5,0,0.0
84.16666666666667,58.333333333333336,20.0,30.0,90.0,5,0,0.0
85.83333333333334,64.16666666666667,21.0,29.0,89.0,5,0,0.0
115.0,57.5,9.0,49.0,109.0,5,1,0.0
87.5,58.333333333333336,10.0,35.0,95.0,5,1,0.0
121.66666666666667,138.33333333333334,24.0,351.0,411.0,5,0,0.0
55.0,43.333333333333336,10.0,134.0,194.0,5,1,0.0
101.66666666666667,48.333333333333336,15.0,47.0,107.0,5,0,0.0
109.16666666666667,76.66666666666667,22.0,32.0,92.0,5,0,0.0
64.16666666666667,95.83333333333334,20.0,42.0,102.0,5,0,0.0
10.0,57.5,10.0,184.0,244.0,5,1,0.0
115.0,60.0,8.0,127.0,187.0,5,1,0.0
160.83333333333334,92.5,20.0,149.0,209.0,5,0,0.0
55.833333333333336,105.83333333333334,21.0,42.0,102.0,5,0,0.0
121.66666666666667,2.5,24.0,417.0,477.0,5,0,0.0
65.0,95.83333333333334,10.0,31.0,91.0,5,0,0.0
137.5,96.66666666666667,10.0,92.0,152.0,5,0,0.0
112.5,142.5,27.0,148.0,208.0,5,0,0.0
65.0,60.0,9.0,35.0,95.0,5,0,0.0
15.833333333333334,42.5,19.0,150.0,210.0,5,0,0.0
57.5,110.83333333333334,8.0,45.0,105.0,5,1,0.0
46.66666666666667,49.16666666666667,30.0,60.0,120.0,5,0,0.0
85.83333333333334,55.833333333333336,20.0,59.0,119.0,5,0,0.0
35.0,137.5,22.0,368.0,428.0,5,0,0.0
55.833333333333336,115.0,11.0,56.0,116.0,5,0,0.0
92.5,107.5,27.0,31.0,91.0,5,0,0.0
86.66666666666667,56.66666666666667,10.0,47.0,107.0,5,1,0.0
155.0,54.16666666666667,39.0,452.0,512.0,5,0,0.0
113.33333333333334,75.0,18.0,37.0,97.0,5,0,0.0
95.83333333333334,62.5,26.0,29.0,89.0,5,0,0.0
102.5,75.0,21.0,25.0,85.0,5,0,0.0
45.0,25.0,10.0,135.0,195.0,5,1,0.157537566963023
104.16666666666667,31.666666666666668,30.0,75.0,135.0,5,0,0.22205930190950185
52.5,124.16666666666667,17.0,61.0,121.0,5,0,0.22496839163117877
74.16666666666667,32.5,19.0,61.0,121.0,5,0,0.5323724553774947
150.83333333333334,122.5,20.0,119.0,179.0,5,0,0.6481177199464978
15.0,74.16666666666667,10.0,82.0,142.0,5,1,0.8194959916715974
11.666666666666668,70.0,20.0,146.0,206.0,5,0,0.9656270265948672
47.5,45.0,20.0,62.0,122.0,5,0,1.056354885009288
44.16666666666667,49.16666666666667,20.0,62.0,122.0,5,0,1.058731572354666
